,text,intent
1827,['book a eating place in seven in garrison denali'],BookRestaurant
1828,what is the weather forecast for burundi,GetWeather
1829,['what is for the weather service forecast for lake burundi'],GetWeather
1830,book a reservation for clinton street baking company & restaurant distant from downtown,BookRestaurant
1831,['he book a reservation for la clinton street baking company & a restaurant distant from downtown downtown'],BookRestaurant
1832,show me the movie times for films  nearby,SearchScreeningEvent
1833,['show me up the movie times for the films out nearby'],SearchScreeningEvent
1834,in ut at 7 pm will it be snowy,GetWeather
1835,['in ut at 7 LOS_ANGELES_MARITIME_MUSEUM will 捏_t be Bitter_cold'],GetWeather
1836,find me the age for love playing at the closest movie house,SearchScreeningEvent
1837,['I find the age for love to play in the nearest cinema'],SearchScreeningEvent
1838,show the sexy dance 2 times at the  closest movie house,SearchScreeningEvent
1839,['shows the sexy dance 2 times in the nearest cinema'],SearchScreeningEvent
1840,what time is mighty morphin power rangers: the movie at magic johnson theatres,SearchScreeningEvent
1841,['what time is mighty morphin mogul rangers: the movie at wizardly samuel johnson field'],SearchScreeningEvent
1842,add barry mcguire to my playlist called have a laugh,AddToPlaylist
1843,['hyperkinetic syndrome barry mcguire to my play list called have a laugh'],AddToPlaylist
1844,what will the weather be in grand coteau ut at six pm,GetWeather
1845,['what will the weather appear Photo_APAP colossal coteau ut at six 7pm'],GetWeather
1846,find movie schedules for star theatres,SearchScreeningEvent
1847,['link find online movie schedules for star theatres'],SearchScreeningEvent
1848,what will the weather be in nov  in brookneal,GetWeather
1849,['what will the weather be like in november in brookneal'],GetWeather
1850,rate the current essay zero out of 6 stars,RateBook
1851,['charge per unit the current essay zero out of half a dozen stars'],RateBook
1852,add child owlet to my sleep sounds playlist,AddToPlaylist
1853,['add child friendly owlet song to my favorite sleep sounds playlist'],AddToPlaylist
1854,rate the book the rod of seven parts 4 points,RateBook
1855,['Rate the book the rod from seven parts 4 points'],RateBook
1856,please look up the tv show  vanity,SearchCreativeWork
1857,['and please look up the live tv entertainment show vanity'],SearchCreativeWork
1858,which is the nearest movie house playing the diary of anne frank,SearchScreeningEvent
1859,['the next cinema that plays the diary of anne frank'],SearchScreeningEvent
1860,play a tune from space mandino,PlayMusic
1861,['Play a tune from outer space Mandino'],PlayMusic
1862,can you get me the controlled conversations tv series,SearchCreativeWork
1863,['can you get me the audience controlled conversations from tv workshop series'],SearchCreativeWork
1864,i want to play the game pesterminator: the western exterminator,SearchCreativeWork
1865,['hw want to play Jeff_Francouer_bounced game pesterminator: the northernmost_reaches termites'],SearchCreativeWork
1866,book a table for chasity ruiz and mary at the fat duck in puerto rico,BookRestaurant
1867,['book iii a corner table for chasity between ruiz and mary at the hot fat duck tavern in puerto rico'],BookRestaurant
1868,can you find me the almost human painting,SearchCreativeWork
1869,['can work you find me... the picture almost human painting'],SearchCreativeWork
1870,what will the weather be here on dec  7th,GetWeather
1871,['how will the weather here on December 7'],GetWeather
1872,what will the weather be in hialeah gardens on october the 24th,GetWeather
1873,['what will the weather condition be in hialeah gardens on october the 24th'],GetWeather
1874,find business ethics: a european review,SearchCreativeWork
1875,['Business Ethics: A European Review'],SearchCreativeWork
1876,i need a reservation for an indoor restaurant in china,BookRestaurant
1877,['haha spokeswoman_Ewa_Malmborg a SoftBrands_Hospitality_provides for an indoor restaurant in china'],BookRestaurant
1878,where can i view the photograph occasional wife,SearchCreativeWork
1879,['where stool i view the photo occasional wife'],SearchCreativeWork
1880,i m looking for circus world,SearchCreativeWork
1881,['i x m looking for circus entertainment world'],SearchCreativeWork
1882,i give this last novel only 1 points,RateBook
1883,['i establish this last novel only one points'],RateBook
1884,please look up the tv series parables for wooden ears,SearchCreativeWork
1885,['please look upwards the television series parables for wooden ear'],SearchCreativeWork
1886,where is the nearest cinema that is playing the kid brother,SearchScreeningEvent
1887,['where be the near cinema that is playing the thomas kyd brother'],SearchScreeningEvent
1888,what s the weather now in salmon lake state park,GetWeather
1889,['What will the weather be like in the Salmon Lake State Park now?'],GetWeather
1890,add décadas to my list neo da matrix,AddToPlaylist
1891,['add décadas to my list neo da matrix'],AddToPlaylist
1892,will it get cold in nationalpark mu ko phetra,GetWeather
1893,"[""they'll it just cold in nationalpark Changji ko phetra""]",GetWeather
1894,will it be hot in amenia  wi,GetWeather
1895,['will even Aliann_Tabitha_Pompey hot Photo_AFPAfp amenia wi'],GetWeather
1896,i want to give three days before the shooting    one out of 6 stars,RateBook
1897,['i not want to simply give three days before opening the shooting and one out of 6 review stars'],RateBook
1898,please find me the classified book,SearchCreativeWork
1899,['please find the me by the classified book'],SearchCreativeWork
1900,add john tesh to my salsa classics playlist,AddToPlaylist
1901,['add john tesh to my salsa classics playlist'],AddToPlaylist
1902,book in south dakota for lobster newberg at a pub,BookRestaurant
1903,['Book in South Dakota for lobster Newberg in a pub'],BookRestaurant
1904,what is the cheapest price for the saga called 2006 wikipedia cd selection,SearchCreativeWork
1905,['what is the cheapest price for the saga called 2006 wikipedia cd excerpt'],SearchCreativeWork
1906,play some jungle music on iheart,PlayMusic
1907,['play around some jungle inspired music regularly on iheart'],PlayMusic
1908,list movie times at harkins theatres,SearchScreeningEvent
1909,['List film times in the cinemas'],SearchScreeningEvent
1910,find the nearest movie house showing good morning  babylon,SearchScreeningEvent
1911,['Find the nearest cinema showing Good Morning Babylon'],SearchScreeningEvent
1912,tell me when it ll be chillier in cavalero corner  id,GetWeather
1913,['never tell call me when but it ll be chillier up in cavalero street corner id'],GetWeather
1914,put a gary clark song into the soul bpm playlist,AddToPlaylist
1915,['put yet a new gary clark solo song into at the soul bpm playlist'],AddToPlaylist
1916,add the artist mike to the sexy as folk playlist,AddToPlaylist
1917,['tot the artist mike to the sexy as family playlist'],AddToPlaylist
1918,what time is see grace fly playing at cineplex odeon corporation,SearchScreeningEvent
1919,['What time is it to see the grace fly playing at the cineplex odeon corporation?'],SearchScreeningEvent
1920,i want to play the game the celestial hawk,SearchCreativeWork
1921,['I want to play the game of the sky hawk'],SearchCreativeWork
1922,book a gastropub that serves turkish food for 4 people,BookRestaurant
1923,['book a gastropub that wait on turkish nutrient for 4 people'],BookRestaurant
1924,put the artist onto top latin alternative,AddToPlaylist
1925,['she put over the artist onto his top latin alternative'],AddToPlaylist
1926,how cold is it around the current location now,GetWeather
1927,['how cold is information technology around the current location like a shot'],GetWeather
1928,rate the current book 5 of 6 points,RateBook
1929,['rate the OPEB_obligation book ##to of 6 points/##_rebounds'],RateBook
1930,what films are playing at pacific theatres,SearchScreeningEvent
1931,['what films are still playing at the pacific garden theatres'],SearchScreeningEvent
1932,add this song to my lo que suena new york playlist,AddToPlaylist
1933,['Add this song to my lo que suena new york playlist'],AddToPlaylist
1934,will it be freezing here in 9 seconds,GetWeather
1935,['and will it it be freezing here up in 9 seconds'],GetWeather
1936,i would like to book a restaurant in niagara falls for 8 on june nineteenth,BookRestaurant
1937,['i would care to ledger a restaurant in niagara falls falls for 8 on june nineteenth'],BookRestaurant
1938,i m looking for the pokémon: the movie 2000 tv show,SearchCreativeWork
1939,['i m looking for the pokemon pokemon : the new movie project 2000 tv movie show'],SearchCreativeWork
1940,play a tune by andrew findon,PlayMusic
1941,['meet a tune by andrew findon'],PlayMusic
1942,what is the movie schedule at dipson theatres,SearchScreeningEvent
1943,['what is the pic schedule at dipson theatres'],SearchScreeningEvent
1944,looking for a game called phinally phamous,SearchCreativeWork
1945,['expect for a secret plan called phinally phamous'],SearchCreativeWork
1946,can you find me the magic hour song,SearchCreativeWork
1947,['sack you find me the magic hour sung dynasty'],SearchCreativeWork
1948,what movies are playing dickinson theatres,SearchScreeningEvent
1949,['what flick embody playing dickinson theatres'],SearchScreeningEvent
1950,tell me the weather forecast for gibsland,GetWeather
1951,['tell pine tree state the atmospheric condition prognosis for gibsland'],GetWeather
1952,add fish leong to my i love my  00 s r&b playlist,AddToPlaylist
1953,['sprinkle pelagic_fish leong to my i love my 00 mediaâ_€_™ ë & OCGA_§_##-##-### playlist'],AddToPlaylist
1954,what time is the mourner playing at the movie house,SearchScreeningEvent
1955,['what metre be the mourner playing at the movie house'],SearchScreeningEvent
1956,can you find me the free for all show,SearchCreativeWork
1957,['you can find me for free for all shows'],SearchCreativeWork
1958,diana in search of herself is average and gets a 3 out of 6 points,RateBook
1959,['princess diana in hunt of herself is average and gets a iii out of six points'],RateBook
1960,i need a time of 21 minutes from now for here,GetWeather
1961,['i need a prison term of 21 minutes from instantly for here'],GetWeather
1962,play a track by mila islam from deezer,PlayMusic
1963,['play a track by mila muslimism from deezer'],PlayMusic
1964,the previous essay gets 0 out of 6 possible stars,RateBook
1965,['the previous essay gets 0 out of 6 possible stars'],RateBook
1966,what is the nh forecast for mexican hat,GetWeather
1967,['Mr._NAVARRETTE is the dpa_bs downwards_revision for mexican hat'],GetWeather
1968,please add some pete townshend to my playlist fiesta hits con lali,AddToPlaylist
1969,['please insert some ryan townshend to suppose playlist fiesta hits crim lali'],AddToPlaylist
1970,give star songs of an old primate 4 out of 6 points,RateBook
1971,['nme give star the songs of an old primate 4 out as of today 6 points'],RateBook
1972,add andy hunter to my evening commute playlist,AddToPlaylist
1973,['mike add andy or hunter to my latest evening commute playlist'],AddToPlaylist
1974,i m looking for welcome to the canteen,SearchCreativeWork
1975,['i commerce_portal_www.botme.com looking for welcomed to the refreshment'],SearchCreativeWork
1976,find me a table for 8 somewhee in hollenberg in nine weeks,BookRestaurant
1977,['find him a breakfront for 8 somewhee previous_Bridgestone_Invitationals hollenberg dogfighting_ring_lopsided nine weeks'],BookRestaurant
1978,add tune to atmospheric black metal playlist,AddToPlaylist
1979,['add air to atmospheric black metal play list'],AddToPlaylist
1980,will it be overcast next summer not far from redington shores,GetWeather
1981,['leave it be clouded side by side summer not far from redington shores'],GetWeather
1982,search for the trailer for the office,SearchCreativeWork
1983,['Realtime_Search for the trailer Debatable_Should the prothonotary_office'],SearchCreativeWork
1984,can you check the timings for super sweet 16: the movie,SearchScreeningEvent
1985,['can you stop the timing for super sweet 16: the picture'],SearchScreeningEvent
1986,add the album to the hipster soul playlist,AddToPlaylist
1987,['Add album to Hipster Soul playlist'],AddToPlaylist
1988,add this artist to my 59th grammy awards,AddToPlaylist
1989,['Add this artist to my 59th Grammys'],AddToPlaylist
1990,is it going to be snowy here,GetWeather
1991,['is really NOVAK_DJOKOVIC_Well to certainly snowy here'],GetWeather
1992,where can i view the trailer extreme – the collection,SearchCreativeWork
1993,['farthest would ds view the trailer extreme – the collection'],SearchCreativeWork
1994,i want to hear the sound track to mary macgregor new songs on iheart,PlayMusic
1995,['i just want to actually hear exactly the master sound track to many mary macgregor new songs on i iheart'],PlayMusic
1996,i want to book a restaurant in niger for seven people,BookRestaurant
1997,['i actually want to book a restaurant dinner in lake niger for seven more people'],BookRestaurant
1998,find a reservation for a party of six in tuvalu,BookRestaurant
1999,['find a reserve for a political party of six in tuvalu'],BookRestaurant
