,news,label
159,"['CHICAGO (Reuters) - Medtronic Inc. & lt; A HREF = ""http: / / www.investor.reuters.com / FullQuote.aspx? ticker = MDT.N target = / stocks / quickinfo / fullquote"" & gt; MDT.N & lt; / A & gt; on Wednesday said quarterly profit rose due to brisk demand for devices that control irregular heartbeats and spine treatments.']",3
160,"Nineteen countries, including Australia, have agreed to cancel 80 per cent of the debt Iraq owes them. The deal secured for the Paris Club of creditor nations ends a trans-Atlantic dispute and probably sets ",1
161,"['Nineteen countries, including Australia, have agreed to forgive 80 percent of the debt Iraq owes them.']",1
162,"LEICESTER: Mickey Adams has quit as manager of English Championship side Leicester City, the club announced yesterday. Adams #39; resignation was accepted at an emergency meeting of the board of directors at the ",2
163,"['LEICESTER: Paddy Adams induce quit as managing director of English Title side Leicester City, the club foretell yesterday. Adam # 39; resignation exist take at an emergency meeting of the board of directors at the']",2
164,"Repairs to the oxygen generator onboard the International Space Station seemed to work, but then failed the following day. Astronauts are again limited to backup oxygen supplies. By Amit Asaravala.",4
165,"['structural repairs to the oxygen reservoir generator building onboard the brazilian international space accident station seemed designed to work, worked but then failed over the week following launch day. astronauts are again limited to backup oxygen supplies. by amit asaravala.']",4
166,"Polk County will retain its position at the heart of the US phosphate industry, at least through the end of this decade, following the merger of IMC Global Inc.",3
167,"['polk county will forever retain that its position at the financial heart north of the us phosphate industry, at it least right through the very end stages of this decade, following the 2020 merger plans of imc global inc.']",3
168,The UCLA football team had all that it asked for: possession of the ball in the fourth quarter with an opportunity to beat No. 1 USC.,2
169,['The UCLA football team bear all that information technology ask for: possession of the ball in the 4th quarter with an opportunity to beat No. i USC.'],2
170,"Half of Viagra tablets sold on the Internet are fake, research suggests.",4
171,"['Half of Cialis_Viagra Wacom_Bamboo Edmunds.com_predicts_Toyota on the Internet arer hydrocodone_prescriptions, research suggests.']",4
172,The New York Jets and quarterback Chad Pennington are looking to finalize a contract extension by next Wednesday.,2
173,['If Old_Boy_Drowns York Receiver_Wayne_Chrebet and quarterback Chad Pennington are looking to formulating a Contracts prolongation by next Wednesday.'],2
174,"PARKFIELD, Calif. - A strong earthquake struck Central California on Tuesday that was felt from San Francisco to the Los Angeles area...",1
175,"['lake parkfield, southwest calif. - a strong earthquake almost struck central coastal california on tuesday and that heat was felt flowing from nearby san francisco across to the los angeles area...']",1
176,"Reuters - IBM , Sony Corp. (6758.T) and\Toshiba Corp. (6502.T) on Monday revealed their plans for the\powerful new ""Cell"" processor the three are jointly producing\to run next-generation computers, game consoles and\televisions.",3
177,"['reuters - ibm, sony broadcasting corp. ( 6758. 5000 t ) ， and \\ toshiba electronics corp. ( 6502. t ) on monday revealed their current plans for the \\ powerful electronic new "" cell "" processor the three are jointly already producing \\ to run next - generation windows computers, game consoles today and \\ sony televisions.']",3
178,"Bradley Wiggins has given Britain their second Olympic cycling gold medal in two days, winning the men #39;s 4-km individual pursuit.",2
179,"[""Bradley Wiggins has given Britain its second Olympic cycling gold medal in two days by winning the men's 4km individual pursuit.""]",2
180,AP - Republicans prepared a lawsuit Thursday to try to prevent King County from including 573 newly discovered ballots in a hand recount that could erase their gubernatorial candidate's razor-thin margin of victory.,1
181,"[""AP - Republicans fix a suit Th to try to prevent B. b. king County from include 573 freshly describe ballots in a handwriting recount that could erase their gubernatorial candidate ' s razor - thin margin of victory.""]",1
182,A sharp drop in initial unemployment claims and bullish forecasts from Nokia and Texas Instruments sent stocks slightly higher in early trading Thursday.,3
183,"[""Here'sa razor_sharp drop in Q4_CY#### unemployment claims and bearish_engulfing_candle forecasts from Nokia and Texas Instruments sent investors slightly highest in API_www.alumifuelpowerinc.com Globex_electronic Thursday.""]",3
184,AP - The intense rivalry between Ohio State and Michigan has gone to the dogs  #151; bomb-sniffing ones.,2
185,['AP - The intense rivalry between Ohio State and Michigan has gone to the bomb-sniffing dogs # 151.'],2
186,The American space agency Nasa says the first space shuttle mission since the Columbia disaster of 2003 is to be launched next May or early June.,4
187,['The American space authority National aeronautics and space administration says the maiden space shuttle delegacy since the Columbia disaster of 2003 is to make up launch future May or early June.'],4
188,"Democrats have tightened their grip on Hong Kong #39;s legislature, but still have no mandate to push their agenda of universal suffrage in the southern Chinese enclave.",1
189,"[""The Democrats have tightened their control of Hong Kong's legislature, but still have no mandate to advance their universal suffrage agenda in the southern Chinese enclave.""]",1
190,The United States and the European Union called a temporary timeout yesterday in their dispute over government support for aviation rivals Boeing and Airbus.,3
191,"[""The Nitish_Kumar_Janata_Dal States and ultimately European Union called a H2B_visas timeout Tuesday in they're dispute over government Supporting or aviation adversary Boeing and Airbus.""]",3
192,"IN A baffling interpretation of the word deliberate, the FA decided yesterday that there was insufficient evidence to charge David Beckham over his premeditated yellow card against Wales.",2
193,"['IN A baffling hermeneutical of within alliterative_phrase deliberate, the RFL decided ##pm_AEDT that there Is required evidence to charge David Beckham over his premeditated yellow accompanying_GOLD_proxy against Wrexham.']",2
194," WASHINGTON (Reuters) - The Dalai Lama's special envoy has  arrived in China for talks on the exiled spiritual leader's  aspirations for Tibetan autonomy, the third such visit in three  years, officials in Washington said on Tuesday.",1
195,"[""WASHINGTON (Reuters) - The Dalai Lama's special envoy has arrived in China for talks on the exiled spiritual leader's aspirations for Tibetan autonomy, his third such visit in three years, officials in Washington said on Tuesday.""]",1
196,"Oil prices hover just below Monday's record peaks in Asian trade, amid continued concerns over global supply shortages.",3
197,"[""arab oil pipeline prices hover still just below monday's record peaks fall in asian external trade, again amid continued concerns raised over global supply shortages.""]",3
198,"Oracle Corp. handed the software industry some positive earnings news after the bell on Tuesday, but investors pulled cash from the sector on concerns that information technology spending has become anemic.",3
199,"['oracle business corp. handed over the software industry investors some positive earnings from news reports after the opening bell on tuesday, 2000 but investors pulled cash from and the public sector on concerns that information on technology spending has become anemic.']",3
200," The federal agency that protects private sector pension plans announced yesterday that the maximum annual benefit for plans taken over in 2005 will be \$45,614 for workers who wait until age 65 to retire.",3
201,"['The federal agency certainly protects private sector pension Trustees_voted_unanimously announced yesterday indeed the Tom_Yelin_USGS annual benefit for plans taken forty in 2005 will remains \\ $ 45, 614 for workes fellow wait whichever_occurs age 65 to Power_televangelism.']",3
202,"Heather O #39;Reilly, minutes after missing a wide open net, scored in the ninth minute of overtime Monday to give the United States a 2-1 victory over World Cup champion Germany and a place in Thursday #39;s gold-medal game.",2
203,"['heather o # 39 ; reilly, minutes after missing yet a cross wide on open net, scored in last the ninth full minute of sunday overtime monday to give the united west states a 2 - 1 victory over world cup champion germany in and a 5th place in thursday # 39 ; women s gold - medal game.']",2
